t,d,spd_lim,tfc_flw,traf_lig,tfc_sgn,toll_booth,curvature,slope,velocity_kmh_raw
122.8,61.8472222,50,27,0,0,0,0.0000813,1.9231388,3
122.9,61.9305556,50,27,0,0,0,0.000081,1.9226999,3
123,62.0138889,50,27,0,0,0,0.0000807,1.9222612,3
123.1,62.0972222,50,27,0,0,0,0.0000805,1.9218224,3
123.2,62.1805556,50,27,0,0,0,0.0000802,1.9213838,3
123.3,62.2638889,50,27,0,0,0,0.00008,1.9209452,3
123.4,62.3472222,50,27,0,0,0,0.0000797,1.9205066,3
123.5,62.4305556,50,27,0,0,0,0.0000795,1.9200681,3
123.6,62.5138889,50,27,0,0,0,0.0000792,1.9196297,3
123.7,62.5972222,50,27,0,0,0,0.000079,1.9191913,3
123.8,62.6666667,50,27,0,0,0,0.0000788,1.918826,2
123.9,62.7222222,50,27,0,0,0,0.0000786,1.9185339,2
124,62.7777778,50,27,0,0,0,0.0000785,1.9182417,2
124.1,62.8333333,50,27,0,0,0,0.0000783,1.9179496,2
124.2,62.8888889,50,27,0,0,0,0.0000782,1.9176575,2
124.3,62.9444444,50,27,0,0,0,0.000078,1.9173654,2
124.4,63,50,27,0,0,0,0.0000779,1.9170733,2
124.5,63.0555556,50,27,0,0,0,0.0000777,1.9167813,2
124.6,63.1111111,50,27,0,0,0,0.0000776,1.9164893,2
124.7,63.1666667,50,27,0,0,0,0.0000775,1.9161973,2
124.8,63.2222222,50,27,0,0,0,0.0000773,1.9159053,2
124.9,63.2777778,50,27,0,0,0,0.0000772,1.9156134,2
125,63.3333333,50,27,0,0,0,0.000077,1.9153215,2
125.1,63.3888889,50,27,0,0,0,0.0000769,1.9150296,2
125.2,63.4444444,50,27,0,0,0,0.0000768,1.9147378,2
125.3,63.5,50,27,0,0,0,0.0000766,1.9144459,2
125.4,63.5555556,50,27,0,0,0,0.0000765,1.9141541,2
125.5,63.6111111,50,27,0,0,0,0.0000764,1.9138624,2
125.6,63.6666667,50,27,0,0,0,0.0000763,1.9135706,2
125.7,63.7222222,50,27,0,0,0,0.0000762,1.9132789,2
125.8,63.7777778,50,27,0,0,0,0.000076,1.9129872,2
125.9,63.8333333,50,27,0,0,0,0.0000759,1.9126955,2
126,63.875,50,27,0,0,0,0.0000758,1.9124768,1
126.1,63.9027778,50,27,0,0,0,0.0000758,1.912331,1
126.2,63.9305556,50,27,0,0,0,0.0000757,1.9121851,1
126.3,63.9583333,50,27,0,0,0,0.0000757,1.9120393,1
126.4,63.9861111,50,27,0,0,0,0.0000756,1.9118935,1
126.5,64.0138889,50,27,0,0,0,0.0000756,1.9117478,1
126.6,64.0416667,50,27,0,0,0,0.0000755,1.911602,1
126.7,64.0694444,50,27,0,0,0,0.0000755,1.9114562,1
126.8,64.0972222,50,27,0,0,0,0.0000754,1.9113104,1
126.9,64.125,50,27,0,0,0,0.0000754,1.9111646,1
127,64.1527778,50,27,0,0,0,0.0000753,1.9110189,1
127.1,64.1805556,50,27,0,0,0,0.0000753,1.9108731,1
127.2,64.2083333,50,27,0,0,0,0.0000752,1.9107274,1
127.3,64.2361111,50,27,0,0,0,0.0000752,1.9105816,1
127.4,64.2638889,50,27,0,0,0,0.0000751,1.9104359,1
127.5,64.2916667,50,27,0,0,0,0.0000751,1.9102902,1
127.6,64.3194444,50,27,0,0,0,0.000075,1.9101445,1
127.7,64.3472222,50,27,0,0,0,0.000075,1.9099987,1
127.8,64.375,50,27,0,0,0,0.000075,1.909853,1
127.9,64.4027778,50,27,0,0,0,0.0000749,1.9097073,1
128,64.4444444,50,27,0,0,0,0.0000749,1.9094888,2
128.1,64.5,50,27,0,0,0,0.0000748,1.9091974,2
128.2,64.5555556,50,27,0,0,0,0.0000747,1.9089061,2
128.3,64.6111111,50,27,0,0,0,0.0000746,1.9086148,2
128.4,64.6666667,50,27,0,0,0,0.0000746,1.9083235,2
128.5,64.7361111,50,27,0,0,0,0.0000745,1.9079594,3
128.6,64.8194444,50,27,0,0,0,0.0000744,1.9075225,3
128.7,64.9027778,50,27,0,0,0,0.0000743,1.9070858,3
