t,d,spd_lim,tfc_flw,traf_lig,tfc_sgn,toll_booth,curvature,slope,velocity_kmh_raw
220860.42,2590.304777,130,115,0,0,0,0.0000963,0.2804425,114.0075448
220860.92,2606.416412,130,114,0,0,0,0.0000704,0.2828644,118
220861.42,2622.805301,130,115,0,0,0,0.000107,0.2853164,118
220861.92,2639.19419,130,115,0,0,0,0.0001082,0.2877417,118
220862.42,2655.583079,130,114,0,0,0,0.0000377,0.290145,118
220862.92,2672.041412,130,115,0,0,0,0.0000996,0.2925271,119
220863.42,2688.56919,130,114,0,0,0,0.0000972,0.2948928,119
220863.92,2705.096968,130,115,0,0,0,0.0000351,0.2972246,119
220864.42,2721.555301,130,114,0,0,0,0.0000692,0.2995098,118
220864.92,2737.94419,130,115,0,0,0,0.0000893,0.3017452,118
220865.42,2754.333079,130,114,0,0,0,0.0001115,0.3039462,118
220865.92,2770.721968,130,115,0,0,0,0.0000648,0.3061056,118
220866.42,2787.110857,130,114,0,0,0,0.0000407,0.3082334,118
220866.92,2803.499745,130,114,0,0,0,0.0001368,0.3103339,118
220867.42,2819.888634,130,113,0,0,0,0.0000954,0.3123891,118
220867.92,2836.277523,130,114,0,0,0,0.0000179,0.314422,118
220868.42,2852.666412,130,113,0,0,0,0.0000872,0.31643,118
220868.92,2869.055301,130,114,0,0,0,0.0000953,0.3184087,118
220869.42,2885.44419,130,113,0,0,0,0.0000078,0.3203584,118
220869.92,2901.833079,130,113,0,0,0,0.0000562,0.3222798,118
220870.42,2918.221968,130,114,0,0,0,0.000113,0.3241839,118
220870.92,2934.610857,130,114,0,0,0,0.0000324,0.3260417,118
220871.42,2950.999745,130,113,0,0,0,0.0000707,0.3278761,118
220871.92,2967.388634,130,114,0,0,0,0.0000666,0.329683,118
220872.42,2983.777523,130,114,0,0,0,0.0000492,0.3314628,118
220872.92,2999.888634,130,114,0,0,0,0.0000773,0.333187,114
220873.42,3015.999745,130,115,0,0,0,0.0000555,0.3348674,118
220873.92,3032.388634,130,114,0,0,0,0.0000601,0.3365607,118
220874.42,3048.499745,130,115,0,0,0,0.0000408,0.3381979,114
220874.92,3064.610857,130,114,0,0,0,0.0000706,0.3398007,118
220875.42,3080.999745,130,115,0,0,0,0.0000037,0.3414061,118
220875.92,3097.388634,130,114,0,0,0,0.000065,0.3429809,118
220876.42,3113.777523,130,115,0,0,0,0.0000052,0.3445275,118
220876.92,3130.166412,130,114,0,0,0,0.0000626,0.3460537,118
220877.42,3146.555301,130,115,0,0,0,0.0000531,0.3475392,118
220877.92,3162.94419,130,114,0,0,0,0.0000706,0.3490073,118
220878.42,3179.402523,130,115,0,0,0,0.0000312,0.3504494,119
220878.92,3195.930301,130,114,0,0,0,0.0000557,0.3518732,119
220879.42,3212.458079,130,115,0,0,0,0.000025,0.3532757,119
220879.92,3228.985857,130,114,0,0,0,0.000032,0.3546425,119
220880.42,3245.513634,130,115,0,0,0,0.0000591,0.3559843,119
220880.92,3262.041412,130,114,0,0,0,0.0000259,0.3572957,119
220881.42,3278.56919,130,115,0,0,0,0.0000339,0.3585795,119
220881.92,3295.096968,130,114,0,0,0,0.0000351,0.3598377,119
220882.42,3311.624745,130,115,0,0,0,0.0000203,0.3610612,119
220882.92,3328.152523,130,114,0,0,0,0.0000304,0.3622475,119
220883.42,3344.680301,130,115,0,0,0,0.0000539,0.363394,119
220883.92,3361.208079,130,114,0,0,0,0.0000167,0.3645182,119
220884.42,3377.666412,130,115,0,0,0,0.0000394,0.3655993,118
220884.92,3394.055301,130,114,0,0,0,0.0000139,0.3666257,118
220885.42,3410.44419,130,115,0,0,0,0.000042,0.3676178,118
220885.92,3426.833079,130,114,0,0,0,0.0000377,0.3685737,118
220886.42,3443.221968,130,115,0,0,0,-0.0000021,0.3694764,118
220886.92,3459.610857,130,114,0,0,0,0.0000599,0.3703386,118
220887.42,3475.999745,130,115,0,0,0,0.0000626,0.3711592,118
220887.92,3492.388634,130,114,0,0,0,-0.0000214,0.3719331,118
220888.42,3508.777523,130,115,0,0,0,0.0000102,0.3726471,118
220888.92,3525.166412,130,114,0,0,0,0.0000466,0.3733165,118
220889.42,3541.555301,130,115,0,0,0,0.0000314,0.3739488,118
220889.92,3558.013634,130,114,0,0,0,0.0000272,0.3745261,119
